step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
225;0;1;225;69;296;296;0.00;0.00;516.06;3.55;71;0;46;2607.00;0
225;0;0;225;69;296;296;0.00;0.00;516.06;3.55;71;0;46;2608.00;0
225;0;0;225;69;296;296;0.00;0.00;516.06;3.55;71;0;46;2609.00;0
225;0;1;225;68;296;296;0.02;0.00;516.06;3.55;71;0;46;2610.00;0
225;0;0;225;68;296;296;0.05;0.00;516.06;3.55;71;0;46;2611.00;0
225;0;1;225;68;296;296;0.27;0.02;516.06;3.55;71;0;46;2612.00;0
225;0;0;225;68;296;296;0.31;0.02;516.06;3.55;71;0;46;2613.00;0
225;0;0;225;68;296;296;0.34;0.02;516.06;3.55;71;0;46;2614.00;0
225;0;0;225;68;296;296;0.36;0.03;516.06;3.55;71;0;46;2615.00;0
225;0;1;225;68;296;296;0.41;0.03;516.06;3.55;71;0;46;2616.00;0
225;0;0;225;68;296;296;0.41;0.03;516.06;3.55;71;0;46;2617.00;0
225;0;0;225;68;296;296;0.42;0.03;516.06;3.55;71;0;46;2618.00;0
225;0;0;225;68;296;296;0.42;0.03;516.06;3.55;71;0;46;2619.00;0
225;0;1;225;68;296;296;0.38;0.03;516.06;3.55;71;0;46;2620.00;0
225;0;0;225;68;296;296;0.32;0.02;516.06;3.55;71;0;46;2621.00;0
225;0;0;225;68;296;296;0.26;0.02;516.06;3.55;71;0;46;2622.00;0
226;0;0;226;68;296;296;0.00;0.00;524.96;3.55;70;0;46;2623.00;0
226;0;0;226;68;296;296;0.00;0.00;524.96;3.55;70;0;46;2624.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2625.00;0
226;0;1;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2626.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2627.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2628.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2629.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2630.00;0
226;0;1;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2631.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2632.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2633.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2634.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2635.00;0
226;0;1;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2636.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2637.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2638.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2639.00;0
226;0;1;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2640.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2641.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2642.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2643.00;0
226;0;1;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2644.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2645.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2646.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2647.00;0
226;0;1;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2648.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2649.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2650.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2651.00;0
226;0;1;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2652.00;0
226;0;0;226;69;296;296;0.00;0.00;524.96;3.55;70;0;46;2653.00;0
226;0;0;226;68;296;296;0.04;0.00;524.96;3.55;70;0;46;2654.00;0
226;0;0;226;68;296;296;0.06;0.00;524.96;3.55;70;0;46;2655.00;0
226;0;0;226;68;296;296;0.10;0.01;524.96;3.55;70;0;46;2656.00;0
226;0;1;226;68;296;296;0.12;0.01;524.96;3.55;70;0;46;2657.00;0
226;0;0;226;68;296;296;0.15;0.01;524.96;3.55;70;0;46;2658.00;0
226;0;0;226;67;296;296;0.39;0.03;524.96;3.55;70;0;47;2659.00;0
226;0;1;226;66;296;296;0.43;0.03;524.96;3.55;70;0;47;2660.00;0
226;0;0;226;65;296;296;0.46;0.03;524.96;3.55;70;0;47;2661.00;0
226;0;0;226;64;296;296;0.47;0.03;524.96;3.55;70;0;47;2662.00;0
226;0;0;226;64;296;296;0.47;0.03;524.96;3.55;70;0;47;2663.00;0
226;0;0;226;63;296;296;0.48;0.03;524.96;3.55;70;0;47;2664.00;0
226;0;1;226;63;296;296;0.48;0.03;524.96;3.55;70;0;47;2665.00;0
226;0;0;226;62;296;296;0.49;0.04;524.96;3.55;70;0;47;2666.00;0
226;0;0;226;63;296;296;0.47;0.03;524.96;3.55;70;0;47;2667.00;0
226;0;1;226;63;296;296;0.45;0.03;524.96;3.55;70;0;47;2668.00;0
226;0;0;226;63;296;296;0.35;0.03;524.96;3.55;70;0;47;2669.00;0
226;0;0;226;63;296;296;0.32;0.02;524.96;3.55;70;0;47;2670.00;0
226;0;0;226;62;296;296;0.30;0.02;524.96;3.55;70;0;47;2671.00;0
226;0;0;226;61;296;296;0.29;0.02;524.96;3.55;70;0;47;2672.00;0
226;0;1;226;62;296;296;0.28;0.02;524.96;3.55;70;0;47;2673.00;0
226;0;0;226;61;296;296;0.30;0.02;524.96;3.55;70;0;47;2674.00;0
227;0;0;227;61;296;296;0.08;0.01;534.14;3.55;69;0;47;2675.00;0
227;0;0;227;60;296;296;0.08;0.01;534.14;3.55;69;0;47;2676.00;0
227;0;0;227;61;296;296;0.08;0.01;534.14;3.55;69;0;47;2677.00;0
227;0;1;227;61;296;296;0.07;0.01;534.14;3.55;69;0;47;2678.00;0
227;0;0;227;62;296;296;0.06;0.00;534.14;3.55;69;0;47;2679.00;0
227;0;0;227;63;296;296;0.05;0.00;534.14;3.55;69;0;47;2680.00;0
227;0;0;227;64;296;296;0.04;0.00;534.14;3.55;69;0;47;2681.00;0
227;0;0;227;64;296;296;0.03;0.00;534.14;3.55;69;0;47;2682.00;0
227;0;1;227;65;296;296;0.03;0.00;534.14;3.55;69;0;47;2683.00;0
227;0;0;227;65;296;296;0.02;0.00;534.14;3.55;69;0;47;2684.00;0
227;0;0;227;66;296;296;0.01;0.00;534.14;3.55;69;0;47;2685.00;0
227;0;0;227;67;296;296;0.01;0.00;534.14;3.55;69;0;47;2686.00;0
227;0;1;227;68;296;296;0.20;0.01;534.14;3.55;69;0;47;2687.00;0
227;0;0;227;68;296;296;0.23;0.02;534.14;3.55;69;0;47;2688.00;0
227;0;0;227;67;296;296;0.43;0.03;534.14;3.55;69;0;48;2689.00;0
227;0;1;227;66;296;296;0.47;0.03;534.14;3.55;69;0;48;2690.00;0
227;0;0;227;65;296;296;0.52;0.04;534.14;3.55;69;0;48;2691.00;0
227;0;1;227;64;296;296;0.51;0.04;534.14;3.55;69;0;48;2692.00;0
227;0;0;227;63;296;296;0.53;0.04;534.14;3.55;69;0;48;2693.00;0
227;0;0;227;62;296;296;0.50;0.04;534.14;3.55;69;0;48;2694.00;0
227;0;0;227;62;296;296;0.46;0.03;534.14;3.55;69;0;48;2695.00;0
227;0;0;227;62;296;296;0.38;0.03;534.14;3.55;69;0;48;2696.00;0
227;0;0;227;62;296;296;0.33;0.02;534.14;3.55;69;0;48;2697.00;0
228;0;0;228;61;296;296;0.10;0.01;543.26;3.55;68;0;48;2698.00;0
228;0;1;228;62;296;296;0.07;0.01;543.26;3.55;68;0;48;2699.00;0
228;0;0;228;60;296;296;0.10;0.01;543.26;3.55;68;0;48;2700.00;0
228;0;1;228;61;296;296;0.16;0.01;543.26;3.55;68;0;48;2701.00;0
228;0;0;228;60;296;296;0.18;0.01;543.26;3.55;68;0;48;2702.00;0
228;0;1;228;60;296;296;0.19;0.01;543.26;3.55;68;0;48;2703.00;0
228;0;0;228;60;296;296;0.22;0.02;543.26;3.55;68;0;48;2704.00;0
228;0;0;228;60;296;296;0.25;0.02;543.26;3.55;68;0;48;2705.00;0
228;0;1;228;60;296;296;0.28;0.02;543.26;3.55;68;0;48;2706.00;0
228;0;0;228;60;296;296;0.27;0.02;543.26;3.55;68;0;48;2707.00;0
228;0;0;228;60;296;296;0.27;0.02;543.26;3.55;68;0;48;2708.00;0
228;0;0;228;61;296;296;0.27;0.02;543.26;3.55;68;0;48;2709.00;0
228;0;1;228;61;296;296;0.26;0.02;543.26;3.55;68;0;48;2710.00;0
228;0;0;228;62;296;296;0.25;0.02;543.26;3.55;68;0;48;2711.00;0
228;0;0;228;63;296;296;0.22;0.02;543.26;3.55;68;0;48;2712.00;0
228;0;0;228;63;296;296;0.23;0.02;543.26;3.55;68;0;48;2713.00;0
228;0;0;228;64;296;296;0.20;0.01;543.26;3.55;68;0;48;2714.00;0
228;0;1;228;65;296;296;0.20;0.01;543.26;3.55;68;0;48;2715.00;0
228;0;0;228;66;296;296;0.21;0.01;543.26;3.55;68;0;48;2716.00;0
228;0;0;228;66;296;296;0.20;0.01;543.26;3.55;68;0;48;2717.00;0
228;0;0;228;67;296;296;0.19;0.01;543.26;3.55;68;0;48;2718.00;0
228;0;0;228;67;296;296;0.20;0.01;543.26;3.55;68;0;48;2719.00;0
228;0;1;228;67;296;296;0.19;0.01;543.26;3.55;68;0;48;2720.00;0
228;0;0;228;66;296;296;0.23;0.02;543.26;3.55;68;0;48;2721.00;0
229;0;0;229;65;296;296;0.08;0.01;552.40;3.55;67;0;48;2722.00;0
229;0;0;229;64;296;296;0.13;0.01;552.40;3.55;67;0;48;2723.00;0
229;0;0;229;63;296;296;0.22;0.02;552.40;3.55;67;0;48;2724.00;0
229;0;1;229;62;296;296;0.33;0.02;552.40;3.55;67;0;48;2725.00;0
229;0;0;229;61;296;296;0.43;0.03;552.40;3.55;67;0;48;2726.00;0
229;0;0;229;60;296;296;0.41;0.03;552.40;3.55;67;0;48;2727.00;0
229;0;0;229;59;296;296;0.37;0.03;552.40;3.55;67;0;48;2728.00;0
229;0;0;229;59;296;296;0.37;0.03;552.40;3.55;67;0;48;2729.00;0
229;0;1;229;60;296;296;0.36;0.03;552.40;3.55;67;0;48;2730.00;0
229;0;0;229;60;296;296;0.37;0.03;552.40;3.55;67;0;48;2731.00;0
229;0;0;229;59;296;296;0.37;0.03;552.40;3.55;67;0;48;2732.00;0
229;0;0;229;58;296;296;0.32;0.02;552.40;3.55;67;0;48;2733.00;0
229;0;0;229;58;296;296;0.27;0.02;552.40;3.55;67;0;48;2734.00;0
229;0;0;229;57;296;296;0.19;0.01;552.40;3.55;67;0;48;2735.00;0
229;0;1;229;58;296;296;0.18;0.01;552.40;3.55;67;0;48;2736.00;0
229;0;0;229;58;296;296;0.18;0.01;552.40;3.55;67;0;48;2737.00;0
229;0;0;229;58;296;296;0.17;0.01;552.40;3.55;67;0;48;2738.00;0
229;0;0;229;58;296;296;0.17;0.01;552.40;3.55;67;0;48;2739.00;0
229;0;1;229;59;296;296;0.19;0.01;552.40;3.55;67;0;48;2740.00;0
229;0;0;229;60;296;296;0.17;0.01;552.40;3.55;67;0;48;2741.00;0
229;0;0;229;60;296;296;0.14;0.01;552.40;3.55;67;0;48;2742.00;0
229;0;0;229;61;296;296;0.08;0.01;552.40;3.55;67;0;48;2743.00;0
229;0;1;229;61;296;296;0.12;0.01;552.40;3.55;67;0;48;2744.00;0
229;0;0;229;60;296;296;0.18;0.01;552.40;3.55;67;0;48;2745.00;0
229;0;0;229;58;296;296;0.31;0.02;552.40;3.55;67;0;48;2746.00;0
229;0;0;229;58;296;296;0.39;0.03;552.40;3.55;67;0;48;2747.00;0
229;0;1;229;57;296;296;0.36;0.03;552.40;3.55;67;0;48;2748.00;0
229;0;0;229;58;296;296;0.39;0.03;552.40;3.55;67;0;48;2749.00;0
229;0;0;229;59;296;296;0.40;0.03;552.40;3.55;67;0;48;2750.00;0
229;0;0;229;60;296;296;0.46;0.03;552.40;3.55;67;0;48;2751.00;0
229;0;0;229;60;296;296;0.51;0.04;552.40;3.55;67;0;48;2752.00;0
229;0;1;229;59;296;296;0.50;0.04;552.40;3.55;67;0;48;2753.00;0
229;0;0;229;59;296;296;0.51;0.04;552.40;3.55;67;0;48;2754.00;0
229;0;0;229;59;296;296;0.48;0.03;552.40;3.55;67;0;48;2755.00;0
229;0;0;229;59;296;296;0.49;0.04;552.40;3.55;67;0;48;2756.00;0
229;0;0;229;59;296;296;0.50;0.04;552.40;3.55;67;0;48;2757.00;0
229;0;1;229;58;296;296;0.50;0.04;552.40;3.55;67;0;48;2758.00;0
229;0;0;229;58;296;296;0.51;0.04;552.40;3.55;67;0;48;2759.00;0
229;0;0;229;58;296;296;0.51;0.04;552.40;3.55;67;0;48;2760.00;0
229;0;0;229;57;296;296;0.50;0.04;552.40;3.55;67;0;48;2761.00;0
229;0;1;229;58;296;296;0.51;0.04;552.40;3.55;67;0;48;2762.00;0
229;0;0;229;59;296;296;0.50;0.04;552.40;3.55;67;0;48;2763.00;0
230;0;0;230;59;296;296;0.25;0.02;561.79;3.55;66;0;48;2764.00;0
230;0;1;230;60;296;296;0.24;0.02;561.79;3.55;66;0;48;2765.00;0
230;0;0;230;61;296;296;0.23;0.02;561.79;3.55;66;0;48;2766.00;0
230;0;1;230;62;296;296;0.22;0.02;561.79;3.55;66;0;48;2767.00;0
230;0;0;230;62;296;296;0.22;0.02;561.79;3.55;66;0;48;2768.00;0
230;0;0;230;62;296;296;0.20;0.01;561.79;3.55;66;0;48;2769.00;0
231;0;1;231;63;296;296;0.01;0.00;571.30;3.55;65;0;48;2770.00;0
231;0;0;231;64;296;296;0.00;0.00;571.30;3.55;65;0;48;2771.00;0
231;0;1;231;64;296;296;0.00;0.00;571.30;3.55;65;0;48;2772.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2773.00;0
231;0;1;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2774.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2775.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2776.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2777.00;0
231;0;1;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2778.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2779.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2780.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2781.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2782.00;0
231;0;1;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2783.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2784.00;0
231;0;1;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2785.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2786.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2787.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2788.00;0
231;0;0;231;65;296;296;0.00;0.00;571.30;3.55;65;0;48;2789.00;0
231;0;1;231;63;296;296;0.08;0.01;571.30;3.55;65;0;49;2790.00;0
231;0;0;231;62;296;296;0.15;0.01;571.30;3.55;65;0;49;2791.00;0
231;0;0;231;61;296;296;0.22;0.02;571.30;3.55;65;0;49;2792.00;0
231;0;0;231;60;296;296;0.22;0.02;571.30;3.55;65;0;49;2793.00;0
231;0;1;231;60;296;296;0.32;0.02;571.30;3.55;65;0;49;2794.00;0
231;0;0;231;59;296;296;0.43;0.03;571.30;3.55;65;0;49;2795.00;0
231;0;0;231;58;296;296;0.54;0.04;571.30;3.55;65;0;49;2796.00;0
231;0;0;231;57;296;296;0.51;0.04;571.30;3.55;65;0;49;2797.00;0
231;0;1;231;56;296;296;0.46;0.03;571.30;3.55;65;0;49;2798.00;0
231;0;0;231;55;296;296;0.43;0.03;571.30;3.55;65;0;49;2799.00;0
231;0;0;231;56;296;296;0.45;0.03;571.30;3.55;65;0;49;2800.00;0
231;0;0;231;56;296;296;0.49;0.04;571.30;3.55;65;0;49;2801.00;0
231;0;0;231;55;296;296;0.49;0.04;571.30;3.55;65;0;49;2802.00;0
231;0;1;231;55;296;296;0.44;0.03;571.30;3.55;65;0;49;2803.00;0
232;0;0;232;54;296;296;0.27;0.02;580.50;3.55;64;0;49;2804.00;0
232;0;0;232;54;296;296;0.27;0.02;580.50;3.55;64;0;49;2805.00;0
232;0;0;232;54;296;296;0.27;0.02;580.50;3.55;64;0;49;2806.00;0
232;0;1;232;55;296;296;0.28;0.02;580.50;3.55;64;0;49;2807.00;0
232;0;0;232;55;296;296;0.26;0.02;580.50;3.55;64;0;49;2808.00;0
232;0;0;232;56;296;296;0.25;0.02;580.50;3.55;64;0;49;2809.00;0
232;0;1;232;57;296;296;0.20;0.01;580.50;3.55;64;0;49;2810.00;0
232;0;0;232;56;296;296;0.20;0.01;580.50;3.55;64;0;49;2811.00;0
232;0;0;232;56;296;296;0.21;0.02;580.50;3.55;64;0;49;2812.00;0
232;0;1;232;55;296;296;0.22;0.02;580.50;3.55;64;0;49;2813.00;0
232;0;0;232;55;296;296;0.21;0.01;580.50;3.55;64;0;49;2814.00;0
232;0;0;232;54;296;296;0.14;0.01;580.50;3.55;64;0;49;2815.00;0
232;0;1;232;54;296;296;0.11;0.01;580.50;3.55;64;0;49;2816.00;0
232;0;0;232;55;296;296;0.13;0.01;580.50;3.55;64;0;49;2817.00;0
232;0;0;232;56;296;296;0.10;0.01;580.50;3.55;64;0;49;2818.00;0
232;0;1;232;56;296;296;0.09;0.01;580.50;3.55;64;0;49;2819.00;0
232;0;0;232;58;296;296;0.10;0.01;580.50;3.55;64;0;49;2820.00;0
232;0;0;232;58;296;296;0.09;0.01;580.50;3.55;64;0;49;2821.00;0
232;0;0;232;58;296;296;0.09;0.01;580.50;3.55;64;0;49;2822.00;0
232;0;1;232;57;296;296;0.07;0.01;580.50;3.55;64;0;49;2823.00;0
232;0;0;232;57;296;296;0.09;0.01;580.50;3.55;64;0;49;2824.00;0
232;0;1;232;57;296;296;0.08;0.01;580.50;3.55;64;0;49;2825.00;0
232;0;0;232;57;296;296;0.08;0.01;580.50;3.55;64;0;49;2826.00;0
232;0;1;232;56;296;296;0.09;0.01;580.50;3.55;64;0;49;2827.00;0
232;0;0;232;57;296;296;0.10;0.01;580.50;3.55;64;0;49;2828.00;0
232;0;0;232;57;296;296;0.08;0.01;580.50;3.55;64;0;49;2829.00;0
232;0;0;232;58;296;296;0.09;0.01;580.50;3.55;64;0;49;2830.00;0
232;0;0;232;57;296;296;0.08;0.01;580.50;3.55;64;0;49;2831.00;0
232;0;0;232;59;296;296;0.06;0.00;580.50;3.55;64;0;49;2832.00;0
232;0;0;232;60;296;296;0.06;0.00;580.50;3.55;64;0;49;2833.00;0
232;0;0;232;60;296;296;0.04;0.00;580.50;3.55;64;0;49;2834.00;0
232;0;0;232;61;296;296;0.03;0.00;580.50;3.55;64;0;49;2835.00;0
232;0;1;232;61;296;296;0.03;0.00;580.50;3.55;64;0;49;2836.00;0
232;0;0;232;62;296;296;0.02;0.00;580.50;3.55;64;0;49;2837.00;0
232;0;0;232;63;296;296;0.01;0.00;580.50;3.55;64;0;49;2838.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2839.00;0
232;0;0;232;63;296;296;0.00;0.00;580.50;3.55;64;0;49;2840.00;0
232;0;1;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2841.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2842.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2843.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2844.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2845.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2846.00;0
232;0;1;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2847.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2848.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2849.00;0
232;0;1;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2850.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2851.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2852.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2853.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2854.00;0
232;0;0;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2855.00;0
232;0;1;232;64;296;296;0.00;0.00;580.50;3.55;64;0;49;2856.00;0
232;0;0;232;63;296;296;0.04;0.00;580.50;3.55;64;0;49;2857.00;0
232;0;0;232;62;296;296;0.09;0.01;580.50;3.55;64;0;49;2858.00;0
232;0;0;232;61;296;296;0.15;0.01;580.50;3.55;64;0;49;2859.00;0
232;0;0;232;60;296;296;0.23;0.02;580.50;3.55;64;0;49;2860.00;0
232;0;1;232;59;296;296;0.34;0.02;580.50;3.55;64;0;49;2861.00;0
232;0;0;232;58;296;296;0.44;0.03;580.50;3.55;64;0;49;2862.00;0
232;0;0;232;57;296;296;0.54;0.04;580.50;3.55;64;0;49;2863.00;0
232;0;0;232;56;296;296;0.66;0.05;580.50;3.55;64;0;49;2864.00;0
232;0;0;232;55;296;296;0.69;0.05;580.50;3.55;64;0;49;2865.00;0
232;0;1;232;54;296;296;0.64;0.05;580.50;3.55;64;0;49;2866.00;0
232;0;0;232;55;296;296;0.66;0.05;580.50;3.55;64;0;49;2867.00;0
232;0;0;232;54;296;296;0.73;0.05;580.50;3.55;64;0;49;2868.00;0
232;0;0;232;53;296;296;0.81;0.06;580.50;3.55;64;0;49;2869.00;0
232;0;1;232;53;296;296;0.84;0.06;580.50;3.55;64;0;49;2870.00;0
232;0;0;232;52;296;296;0.95;0.07;580.50;3.55;64;0;49;2871.00;0
232;0;0;232;51;296;296;0.99;0.07;580.50;3.55;64;0;49;2872.00;0
232;0;0;232;51;296;296;1.02;0.07;580.50;3.55;64;0;49;2873.00;0
232;0;0;232;50;296;296;1.04;0.08;580.50;3.55;64;0;49;2874.00;0
232;0;0;232;51;296;296;1.01;0.07;580.50;3.55;64;0;49;2875.00;0
232;0;0;232;52;296;296;0.96;0.07;580.50;3.55;64;0;49;2876.00;0
232;0;0;232;53;296;296;0.87;0.06;580.50;3.55;64;0;49;2877.00;0
232;0;0;232;53;296;296;0.72;0.05;580.50;3.55;64;0;49;2878.00;0
232;0;1;232;54;296;296;0.56;0.04;580.50;3.55;64;0;49;2879.00;0
232;0;0;232;52;296;296;0.54;0.04;580.50;3.55;64;0;49;2880.00;0
232;0;0;232;52;296;296;0.52;0.04;580.50;3.55;64;0;49;2881.00;0
232;0;0;232;51;296;296;0.62;0.04;580.50;3.55;64;0;49;2882.00;0
232;0;0;232;51;296;296;0.62;0.04;580.50;3.55;64;0;49;2883.00;0
232;0;0;232;50;296;296;0.59;0.04;580.50;3.55;64;0;49;2884.00;0
232;0;0;232;50;296;296;0.63;0.05;580.50;3.55;64;0;49;2885.00;0
233;0;0;233;51;296;296;0.49;0.04;590.36;3.55;63;0;49;2886.00;0
233;0;0;233;52;296;296;0.48;0.03;590.36;3.55;63;0;49;2887.00;0
233;0;1;233;54;296;296;0.46;0.03;590.36;3.55;63;0;49;2888.00;0
233;0;0;233;54;296;296;0.45;0.03;590.36;3.55;63;0;49;2889.00;0
233;0;0;233;54;296;296;0.46;0.03;590.36;3.55;63;0;49;2890.00;0
233;0;0;233;54;296;296;0.46;0.03;590.36;3.55;63;0;49;2891.00;0
233;0;0;233;53;296;296;0.45;0.03;590.36;3.55;63;0;49;2892.00;0
233;0;0;233;54;296;296;0.44;0.03;590.36;3.55;63;0;49;2893.00;0
233;0;0;233;54;296;296;0.44;0.03;590.36;3.55;63;0;49;2894.00;0
233;0;0;233;53;296;296;0.43;0.03;590.36;3.55;63;0;49;2895.00;0
233;0;0;233;54;296;296;0.44;0.03;590.36;3.55;63;0;49;2896.00;0
233;0;0;233;53;296;296;0.44;0.03;590.36;3.55;63;0;49;2897.00;0
233;0;1;233;53;296;296;0.44;0.03;590.36;3.55;63;0;49;2898.00;0
233;0;0;233;53;296;296;0.48;0.03;590.36;3.55;63;0;49;2899.00;0
233;0;0;233;54;296;296;0.46;0.03;590.36;3.55;63;0;49;2900.00;0
233;0;1;233;55;296;296;0.46;0.03;590.36;3.55;63;0;49;2901.00;0
233;0;0;233;56;296;296;0.45;0.03;590.36;3.55;63;0;49;2902.00;0
233;0;0;233;57;296;296;0.44;0.03;590.36;3.55;63;0;49;2903.00;0
233;0;0;233;57;296;296;0.41;0.03;590.36;3.55;63;0;49;2904.00;0
233;0;1;233;58;296;296;0.41;0.03;590.36;3.55;63;0;49;2905.00;0
235;0;0;235;59;296;296;0.01;0.00;609.38;3.55;61;0;49;2906.00;0
235;0;0;235;59;296;296;0.01;0.00;609.38;3.55;61;0;49;2907.00;0
235;0;0;235;60;296;296;0.01;0.00;609.38;3.55;61;0;49;2908.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2909.00;0
235;0;1;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2910.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2911.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2912.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2913.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2914.00;0
235;0;1;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2915.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2916.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2917.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2918.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2919.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2920.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2921.00;0
235;0;1;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2922.00;0
235;0;0;235;61;296;296;0.00;0.00;609.38;3.55;61;0;49;2923.00;0
235;0;0;235;60;296;296;0.03;0.00;609.38;3.55;61;0;49;2924.00;0
235;0;0;235;59;296;296;0.10;0.01;609.38;3.55;61;0;49;2925.00;0
235;0;1;235;58;296;296;0.17;0.01;609.38;3.55;61;0;49;2926.00;0
235;0;0;235;57;296;296;0.24;0.02;609.38;3.55;61;0;49;2927.00;0
235;0;0;235;56;296;296;0.34;0.02;609.38;3.55;61;0;49;2928.00;0
235;0;0;235;55;296;296;0.46;0.03;609.38;3.55;61;0;49;2929.00;0
